symbol,name,price,irr,eps_roc,eps_diluted,MOP,QA,MCap,PE,error_message,ROE
USA,Liberty All-Star Equity Fund,8.97,,,1.1773385006151558,0.0,,1986801180.0000002,,Array must not contain infs or NaNs,0.0
CIEN,Ciena Corporation,52.02,,6.217014295758144,0.17239307501328452,0.14542020640645362,2.9798567374040523,8059406163.84,17.493031589342877,,
OIS,"Oil States International, Inc.",6.07,,0.016111396964239744,-0.09381112307694893,-0.18154135485640402,1.5617953272642044,372539573.0,-5.245557688725877,,
SCCO,Southern Copper Corporation,57.95,0.291694435041119,0.5338297872340425,0.37490728341237317,0.3908251825320292,2.791016753321779,44800045340.8,16.042807777698204,,
YEXT,"Yext, Inc.",12.61,,0.17981744421906704,-0.4047764328589065,-0.26597793385796575,1.4459661517291216,1612125450.0,-18.700513883377155,,
REVG,"REV Group, Inc.",17.16,-0.5833464462007559,-0.42751026129160474,0.038422443586094736,-0.007465963987703118,0.6152125279642058,1111065384.0,58.22162468571429,,
ALLE,Allegion plc,137.34,0.16727138689412469,0.39460449187653124,0.587646707152072,0.1996764586933343,1.652732502396932,12318876108.0,26.47376311844078,,
MHK,"Mohawk Industries, Inc.",184.39,-0.11255574037352367,-0.038134358579273775,0.12087041939861717,0.06658175077419362,1.4551974319008387,12728294188.0,12.472907533879562,,
GRA,W. R. Grace & Co.,69.99,5.469907595354883,6.646855905925008,0.25484216599357123,0.15475777546537173,1.1112104416234578,4638244299.0,60.030232858990935,,
VNTR,Venator Materials PLC,2.89,,-2.2131195390591043,-0.13015067406819983,-0.03508771929824561,1.5620253164556963,309230000.0,-3.7718620521569584,,
SUM,"Summit Materials, Inc.",31.19,0.3916020926794168,0.9620258604353742,0.09854838446457609,0.09329413565386797,2.147488758526011,3681074990.0,22.928430440683897,,
ERJ,Embraer S.A.,17.77,,-0.6117986708734225,-0.22712791353791398,-0.039166291002625225,1.5339893770329807,3270319720.0,-4.9905962391071705,,
UNM,Unum Group,24.34,-0.17788758160152118,-0.1747519195303534,0.06491562078334966,0.0,4.125,4974949960.0,7.0866166429384965,,
NJR,New Jersey Resources Corporation,34.68,0.30611327664638743,0.368421052631579,0.09212401932507001,0.11075730369745525,0.8139480853328137,3344327790.72,20.588118179857666,,
NNN,"National Retail Properties, Inc.",44.16,0.016349021367068506,0.17007133988333167,0.05755029207298708,0.6015898746899033,17.17024895623937,7754452193.28,31.22218123757926,,
PAGP,"Plains GP Holdings, L.P.",10.66,1.2913605533823707,-3.8852734655894423,-0.00021049861860281542,0.036539287247745814,0.7099882491186839,2069361840.0,-1034.02,,
AOS,A. O. Smith Corporation,64.06,0.050095467748938916,0.21828298887122422,0.24311705482942417,0.15469899492280592,1.4869682951596526,8532663880.0,23.261025617131203,,
DGX,Quest Diagnostics Incorporated,153.09,-0.0788280140099129,0.0906651884700665,0.34589186068885897,0.20885874748331038,1.5962837837837838,18704689290.0,8.516355140186917,,
CUZ,Cousins Properties Incorporated,37.79,-0.21413558296457902,0.007998164120156026,0.021478043609908095,0.23263365480725073,1.491243155179436,5618919520.0,58.21994828854783,,
FIS,"Fidelity National Information Services, Inc.",122.03,0.12391467028096215,0.43011627906976735,0.0018848982769571186,0.05481198215423837,0.8007442763530459,75376833706.24,821.0496739130435,,
TRN,"Trinity Industries, Inc.",27.43,-0.05781626494361447,0.09576678994921028,-0.10511803508176554,-0.14986737400530503,0.10972568578553615,2723949974.72,-7.586236211998924,,
SPGI,S&P Global Inc.,453.08,-0.21065454567074715,0.03266496997376517,1.7072151695323798,0.43375436710561677,1.6693615834959576,109192280000.0,41.07743373493976,,
AN,"AutoNation, Inc.",123.82,-0.13638612013734097,0.02327771628273767,0.30315636294614967,0.04605198626777832,0.37307664610288294,8864942428.0,10.194509026400917,,
ABR,"Arbor Realty Trust, Inc.",18.37,0.20660006366647754,0.24499925898491215,0.20474338528114303,0.00915848369048195,inf,2611809860.0,7.545647282674053,,
MCK,McKesson Corporation,203.15,-0.852993129915274,-0.7237611550095673,-3.2451740934511997,0.01384807831153349,0.5926127474321474,31422227875.2,-7.056266399822103,,
MUX,McEwen Mining Inc.,1.05,,0.9526030238264855,-0.13554995582027032,-0.6335016079932054,0.582451595908153,482146358.40000004,-9.312338966682763,,
IEX,IDEX Corporation,216.68,-0.016830156837192467,0.22421511552355966,0.1643169969003107,0.22643246475022175,3.426371605130081,16467267441.28,39.20915022902727,,
INN,"Summit Hotel Properties, Inc.",9.92,-0.1752255431489449,-0.15691795493544242,-0.12115126778347807,-0.45907030107095786,0.15820426890309736,1055944320.0,-8.120121889124764,,
TROX,Tronox Holdings plc,24.47,,1.4025523012552301,0.5834510025416549,0.09934735315445975,1.729192546583851,3759668680.0,3.637502216844143,,
OEC,Orion Engineered Carbons S.A.,18.2,0.2127661614373657,0.29098478486347773,0.6191102534694753,0.1021293687891717,1.0936060017517804,1103526060.0,8.458811178629722,,
ATH,Athene Holding Ltd.,69.79,0.21891432681859846,0.2775893260967889,0.19548560778629115,0.9377064653138273,inf,13397586300.000002,3.5394028072033903,,
ABC,AmerisourceBergen Corporation,122.3,0.9924974671916456,1.1613120219319026,14.323284474307167,0.010709162967118812,0.6045661373706148,25412351078.399998,-6.7345004778518724,,
EFX,Equifax Inc.,265.5,-0.3970726019115073,-0.14653414099173895,0.22353004365941057,0.16392489400363416,0.9980669324634529,32347723500.0,44.40189482356172,,
DPZ,"Domino's Pizza, Inc.",489.84,0.06919484912904394,0.39403047407560576,-0.13979997675789313,0.17623744629817134,1.7049035829055328,18052661328.0,37.93374278636852,,
ENLC,"EnLink Midstream, LLC",6.74,,-1.2584301549145298,-0.05373898870736156,0.10511262066499821,0.6829954954954955,3293312387.84,-19.079145002888502,,
TTM,Tata Motors Limited,21.8,0.6749331926159878,-2.6570861678004536,0.04595261933919176,-0.03096793504466457,0.7056261482403074,13379653196.1,41.493107605577784,,
OHI,"Omega Healthcare Investors, Inc.",30.86,0.3780762739199679,0.5692818900408683,0.053837265484554454,0.5067958640984064,3.6393364085218676,7371682746.88,33.96935286059104,,
SUI,"Sun Communities, Inc.",190.8,0.7026067659274815,1.5040752815991638,0.0388017770757983,0.2060576504724008,0.267012940222776,22114292400.0,95.32430663897087,,
MPLX,MPLX LP,28.76,172.091878348494,179.1947544109114,0.2827151148120111,0.4061363085132185,0.6697027804410355,29401348920.32,10.5655265976437,,
EC,Ecopetrol S.A.,13.24,1306.7007415434732,2.0070099327969126,0.13944277842185604,0.1525776080916305,0.9725412974510448,27219189411.84,12.572751024945331,,
SIX,Six Flags Entertainment Corporation,44.27,0.6687665456360916,0.758653721682848,0.19625680340769494,-0.9242038841758395,0.5913926680739603,3801588856.0000005,-16.689080344452808,,
VEEV,Veeva Systems Inc.,299.93,0.17015411025406357,0.7776364477335801,0.1798312738800862,0.25786771817573095,3.2276269917536373,41588293800.0,108.21604352560206,,
NVO,Novo Nordisk A/S,100.7,0.1287906019105698,0.031915517403133475,0.7185496835430224,0.4263702676728688,0.6727050218433822,230592933222.4,33.00762677967631,,
SWK,"Stanley Black & Decker, Inc.",185.36,-0.31757143462777726,-0.1338095691680194,0.16475082700981028,0.1292295625610612,0.7236469736524581,30206636320.000004,16.25463039080206,,
SNDR,"Schneider National, Inc.",23.15,0.48069990370520377,0.5922685898628193,0.13003231259271184,0.06319188191881919,2.199401421623644,2190561897.6,14.543473646975592,,
EW,Edwards Lifesciences Corporation,120.07,-0.19354922664611862,0.1385298670977012,0.314895861931601,0.3001618676333128,2.5603535071037027,74842992960.0,51.093791712253825,,
SKT,"Tanger Factory Outlet Centers, Inc.",17.05,-0.5892115371610005,-0.49588476974332935,0.04739021087250919,0.22559494962704268,2.154193058592909,1772466850.0,86.0158493694418,,
ROK,"Rockwell Automation, Inc.",302.57,-0.3249245546997376,-0.09746077154024813,0.8459998354406078,0.17621409839173433,1.1607024519549372,35105986820.0,22.7620454551903,,
ALL,The Allstate Corporation,130.5,0.08025558079858208,0.23598403737590035,0.14301465357803386,0.0,0.2782287822878229,38586369456.0,9.697438448147228,,
APRN,"Blue Apron Holdings, Inc.",6.34,,1.4698509535908113,-1.0041026479241582,-0.08372412116159511,0.9040776647312629,128880154.0,-1.9481636958538848,,
MFC,Manulife Financial Corporation,19.29,0.5284131424806942,0.47294927228821243,0.13084533020336792,0.0,,37463688625.92,6.9128715289982425,,
ZTS,Zoetis Inc.,204.73,0.021367381994129575,0.36744588744588746,0.4820525783619818,0.2990262172284644,2.2963133640552997,97030555120.0,50.97315364446775,,
BUD,Anheuser-Busch InBev SA/NV,58.11,1.6271749236581154,2.075429966735084,0.07416702057835604,0.25771634564109125,0.6839762611275965,115042113089.28,19.961957031207703,,
UA,"Under Armour, Inc.",18.68,,-0.6137553565508764,0.2131271838619551,-0.002645783473943424,1.6465297648866888,4580018589.44,23.824648599448327,,
AROC,"Archrock, Inc.",7.83,-0.8525515815732654,-0.8162702214504104,0.03873421727602616,0.22805239036766975,1.0595297783189486,1206140967.36,33.02681139718123,,
THO,"Thor Industries, Inc.",109.74,0.2350165661180239,0.3004823810955167,0.21861469727296332,0.04736253345858738,0.9146633528698638,6075886788.0,11.072037479663239,,
KT,KT Corporation,13.8,,-0.6566037735849057,0.061560197459311676,0.041829211804417454,1.1552435514625445,6468777600.0,7.667114256221473,,
TGNA,TEGNA Inc.,21.22,-0.06338406134834862,-0.041069883687397835,0.288759406123481,0.293087637603905,1.585652148287853,4691423530.24,7.8543986013282,,
CHGG,"Chegg, Inc.",72.85,,-0.46223404255319145,-0.045369282309921245,0.08807954831160043,10.780401341450078,10539792300.0,-224.93894098179808,,
WM,"Waste Management, Inc.",154.19,0.09837957094112149,0.33661061909040346,0.21773150983193848,0.16283348666053357,0.9614410357444413,64929256043.52,40.629065000000004,,
ASX,"ASE Technology Holding Co., Ltd.",8.54,1.6677154056527188,0.11469871690758482,0.1527909183604432,0.07312077286583449,0.9424545907663062,18403700546.559998,14.762286533553942,,
ALB,Albemarle Corporation,226.4,4.34997257776924,5.537852327622094,0.13329599774887088,0.16165762570915293,0.8080294186693779,26477480000.0,37.60675300371296,,
RHI,Robert Half International Inc.,103.16,0.014397316498578894,0.2024240086158396,0.3541617460489714,0.06759659424544921,1.7606461142757777,11550825200.0,26.597811877872253,,
HLT,Hilton Worldwide Holdings Inc.,135.48,0.6677715833984714,1.158190263297817,0.19243280260229412,-0.02762944044578593,1.7285067873303168,37756381447.68,-134.51572953736652,,
DNOW,NOW Inc.,7.42,-0.7222534699632857,-1.3868501529051989,-0.11071682044002838,-0.06114885731933292,2.202205882352941,820347780.0,-10.464102564102564,,
WPG,Washington Prime Group Inc.,0.95,8.708739754675811,0.695991096015205,-0.5219637509402898,0.04379330991689835,0.8956153881943674,23236620.0,-0.06892093097606476,,
DRH,DiamondRock Hospitality Company,9.42,-0.23903161572387566,-0.13247518647518264,-0.2879325597096126,-0.6687847259322577,1.63800408191991,1984040400.0,-4.186756147565389,,
OC,Owens Corning,88.28,0.20787861314310496,0.33272382266689665,0.23834719072814312,0.11424521615875266,1.2159722222222222,9104316400.0,9.761192389006343,,
CUBE,CubeSmart,50.15,0.036332155117418274,0.35028481309556636,0.09804506207882004,0.3792045372561203,0.09891061606240278,10118765500.0,56.20861027022214,,
AGRO,Adecoagro S.A.,9.19,,-1.402602171136654,0.10823386783427015,0.2299306401357849,1.7627169609595563,1076020340.0,10.492546570350655,,
AL,Air Lease Corporation,38.79,0.38707907892520055,0.3285224715269727,0.0654937865075533,0.3422098113611972,3.56926572624286,4427529390.0,10.824456375885692,,
EVH,"Evolent Health, Inc.",26.1,,-0.5059035061432424,-0.11315518631927986,-0.04984776508582958,1.3592895596833086,2277689580.0,-31.461238308857762,,
UIS,Unisys Corporation,25.2,-0.8485026021775368,-0.8341282894736841,1.8252354048964219,0.04293539949661945,1.5961929205432575,1691318160.0,-3.488270738753611,,
JELD,"JELD-WEN Holding, Inc.",25.36,5.248780969080304,5.890625020346294,0.15882999318958757,0.04702719305556113,1.4389009524863305,2336079613.44,16.22824271221452,,
TDG,TransDigm Group Incorporated,644.42,0.13261203658288845,0.4071295613216535,-0.15411412248310458,0.35312561238487167,3.5129950495049505,35515532808.0,68.05448101265821,,
RY,Royal Bank of Canada,101.07,0.07434877383049932,0.1104321768038582,0.16821613118192644,0.0,,143996450400.0,11.782181360878035,,
SYK,Stryker Corporation,276.64,0.7256143555222547,1.05058329044433,0.15605334132454302,0.15608668385478364,1.2324935528664946,104319837440.0,50.055504560729716,,
HR,Healthcare Realty Trust Incorporated,30.48,0.2129231272405634,0.5708182318128685,0.0198838893663115,0.16407374271709607,0.4363272241776915,4435754400.0,109.55139045814866,,
TRV,"The Travelers Companies, Inc.",156.46,-0.12001861453881701,-0.033659843614801954,0.1329198514959598,0.10121634720615365,0.0004580152671755725,39035673528.32,10.311388538380653,,
CSL,Carlisle Companies Incorporated,205.46,0.4427497844789525,0.6247902549949109,0.1358976703546791,0.11391689437482333,2.639740018570102,10709725776.0,32.133845693779904,,
GWRE,"Guidewire Software, Inc.",120.68,-0.5090913920162522,-1.9479209660612868,-0.041528577864600486,-0.1420539321670409,4.512893171813502,10035109678.720001,-151.69662535312074,,
ANET,"Arista Networks, Inc.",360.15,0.0588181542092745,0.44943925233644844,0.21502791893397255,0.30191170531155825,4.370140697669878,27629483490.0,37.79566359268007,,
WSM,"Williams-Sonoma, Inc.",191.24,-0.12450955507356265,0.11366299905918303,0.6982373950200279,0.13425794268742916,0.7904659090909091,14221658984.960001,13.594003765848262,,
EXP,Eagle Materials Inc.,135.55,-0.43597900659201183,-0.21689301552106421,0.27990466325645064,0.2211479796529364,2.5150867413819573,5677118655.0,15.718233176573488,,
BWA,BorgWarner Inc.,43.83,1.9688626997308063,1.9582167832167832,0.12339047318113595,0.09099852434825381,1.2811023622047244,10509995700.0,13.367869398207425,,
SWCH,"Switch, Inc.",26.23,9.202587308385167,-19.82355385601967,0.06320620682208858,0.18651854081834124,1.1857915057915058,3601326540.0,123.43367642805495,,
APLE,"Apple Hospitality REIT, Inc.",16.2,-0.01481961736931181,0.08825417201540442,-0.038800898885687635,-0.17910078271546273,0.3035500343710105,3699124070.3999996,-30.768049887196128,,
ADS,Alliance Data Systems Corporation,102.38,0.7583831008864952,0.5807032291727057,0.4236524247340905,0.17249082142699165,1.8681910208311345,5094019280.0,7.217426950354609,,
DRQ,"Dril-Quip, Inc.",24.26,,-1.0657888090713432,-0.049333281080074856,-0.0512421466793434,7.608955468238376,859558486.0,-17.049403610509803,,
AXS,AXIS Capital Holdings Limited,45.07,-0.8115275349420001,-1.4866975979470178,0.05606544079326235,0.0,3.8176827429286974e-07,3820565872.0,12.90062431196688,,
MTDR,Matador Resources Company,33.5,-0.6138148424780119,-0.5911135949306621,-0.07376640910588943,-0.6048988198940758,0.8628873704182363,3918930500.0,-35.71282831176488,,
CAJ,Canon Inc.,24.57,-0.3024641346941799,0.033333333333333326,0.06206591799322198,0.03498053788901676,0.9247068102661083,25694568506.88,15.950998312636003,,
CNI,Canadian National Railway Company,115.74,0.05311132566569632,0.18016724891115504,0.20274519212556666,-0.23670308994862146,0.7693952351863165,82055608174.08,25.758637668161438,,
CAL,"Caleres, Inc.",23.32,,-0.3641390543027867,-0.5137363244557409,-0.04838763007363951,0.3253429838908283,892412092.0,-7.789596862574609,,
SAP,SAP SE,142.59,-0.15133708609909002,0.0612774375516818,0.1861185281152734,0.24219035774379985,1.1734153558635727,168196316762.88,24.281455008488965,,
ESNT,Essent Group Ltd.,44.42,0.4459975668310381,0.4255451907777742,0.13924637055968572,0.8380460114285235,inf,4969354240.0,9.16198608854982,,
NMFC,New Mountain Finance Corporation,13.32,-0.28253671294493987,-0.23903985507246378,0.2249638723201768,0.0,,1290801240.0,4.579255356593799,,
OI,"O-I Glass, Inc.",13.72,0.18721143440465227,0.15241477272727177,1.0423452768729642,0.07568543753078312,0.7671232876712328,2157936480.0,6.77004825,,
MDU,"MDU Resources Group, Inc.",29.46,1.344149919321528,1.6558348739790472,0.13483778278034228,0.09849080475351317,1.085787350989391,5963617495.68,14.200917180800252,,
PSXP,Phillips 66 Partners LP,35.73,0.40365446557561335,0.3608371358371357,0.23545485597176363,0.43834296724470134,0.19589257503949448,8158588199.999999,15.780644906344293,,
CWH,"Camping World Holdings, Inc.",39.51,1.3129094018058383,-4.972454482817002,2.6871929322082444,0.09077733209635165,0.3456038071656683,1800146718.0,7.447746271593601,,
DECK,Deckers Outdoor Corporation,388.75,8.042489580978414,10.377447729651989,0.31187262243710206,0.19806602737778028,2.9305097700953096,10753913500.0,24.647809183171027,,
SMFG,"Sumitomo Mitsui Financial Group, Inc.",7.28,10.039905632056382,-0.05259202891642134,0.04986973238146986,0.0,,49886054400.0,9.330964483291812,,
LAZ,Lazard Ltd,46.48,0.37787334817663853,0.3898820196514378,0.5317314776112517,0.190396668541909,2.7573308912292385,4809053200.0,10.43535715575896,,
NEXA,Nexa Resources S.A.,7.01,-0.1479615244383482,-0.11349651305893621,0.10189672240896176,0.09016422432594932,1.6777672695163703,928397390.0,6.0647460494770735,,
PLNT,"Planet Fitness, Inc.",81.48,0.18156928723603394,0.6139704187421464,-0.03593733881650219,0.14696840769469133,5.061378971357076,6781857432.0,269.40842431466035,,
CAH,"Cardinal Health, Inc.",51.19,1.8363375384045928,1.8967925742119291,0.34974241556954777,0.01104224242461546,0.5956414711844773,14867674380.48,24.296399345335516,,
AYI,"Acuity Brands, Inc.",180.54,0.0008595109148825664,0.13368310363797653,0.1398775449250834,0.11240717914800229,1.8128238341968912,6446740374.0,22.936932384341638,,
DVA,DaVita Inc.,121.0,-0.6299958261380694,-0.4630062540725365,0.5557603095043172,0.1457908175191531,1.2265442666275737,12672935000.0,14.901575833362278,,
WCN,"Waste Connections, Inc.",132.31,0.12957413941231666,0.4962741029736764,0.09149710498498542,0.07573058342009442,1.3690434295691263,34623541291.520004,55.208360282945705,,
MYOV,Myovant Sciences Ltd.,23.57,,0.5573712472540883,0.9278684212031271,-4.39644621272148,2.4953223857254567,2170276197.28,-7.607006026294843,,
ABM,ABM Industries Incorporated,44.81,8.462784243641265,10.308714746102217,0.09286697174309579,0.04611196472710268,1.4610396190090182,3013073870.2400002,20.845451412818747,,
NGL,NGL Energy Partners LP,2.36,0.33360276995730653,-2.4989766081871343,-1.0513190805409895,0.016201000072125184,0.9325518251476993,305841840.0,-0.41360420314961693,,
ARCO,Arcos Dorados Holdings Inc.,5.24,-0.19647561648348444,-0.04037158763978532,-0.18702133439687413,-0.03364245579746994,0.8253325414969284,677736360.0,-34.04587340956855,,
LNC,Lincoln National Corporation,68.53,0.3524947785866437,0.3178025124739632,0.06580515504872292,0.05636791100407133,inf,12878363738.24,9.247056125781251,,
NGG,National Grid plc,62.57,5.104358011743699,6.21463831416701,0.038375306324625894,0.1979836254144394,1.0139837745516653,45262012741.12,37.92849211515652,,
GTES,Gates Industrial Corporation plc,16.52,1.5344731512301384,1.8383869998824771,0.07237203750530069,0.09266022198353026,1.9253751893157098,4821428344.32,20.91507616284722,,
CMA,Comerica Incorporated,78.44,0.6212351028737788,0.6419532770927966,0.13796981910207143,0.2891483516483517,inf,10504998560.0,9.662898550724638,,
ALK,"Alaska Air Group, Inc.",60.79,-0.2521023020163794,-0.18039558054651322,-0.19365556522427024,-0.2585530005608525,0.9198695550896808,7612914070.0,-12.413973578431374,,
HUM,Humana Inc.,398.91,1.0092218809322726,1.4268000356638069,0.16962531394693228,0.06462316116907524,1.7650440495744364,51261929550.0,20.683531716357777,,
TEX,Terex Corporation,43.49,-0.8930055006804362,-0.8730602670516058,0.14716146735221247,0.022106631989596878,1.7538035961272476,3035602000.0,21.98118754525706,,
JWN,"Nordstrom, Inc.",29.41,0.3117547966627259,0.282848734523639,0.0,-0.09771348576761549,0.4317961165048544,4673925665.28,,,
HFC,HollyFrontier Corporation,32.31,-0.33269236024382265,-1.8422925137526907,0.03355087617011021,-0.016850502112773093,1.5542127584070462,5250051900.0,26.66638633143577,,
PQG,PQ Group Holdings Inc.,15.65,-0.8703496600151523,-0.8414404223227753,-0.05278919559691734,0.08766411736711449,1.4935282957017553,2218168800.0,-27.315007233087528,,
EDU,New Oriental Education & Technology Group Inc.,1.87,0.14574793023068833,0.14574793023068888,0.09900966656016023,0.11149439933472714,1.50244014190736,3182104259.84,8.038653883140706,,
ESRT,"Empire State Realty Trust, Inc.",10.06,0.13390923471246508,0.32006878653390486,-0.003025542117354987,0.10647081224106575,9.423765818089324,1734454740.48,-362.77514183652033,,
LBRT,Liberty Oilfield Services Inc.,11.5,2.3120034141075565,-5.250510256375922,-0.1391314178435685,-0.1619156190754276,1.2594975094483722,2050576592.0,-12.693874482555648,,
PEB,Pebblebrook Hotel Trust,23.31,,-0.09552258403361358,-0.13124636596336223,-0.733842416141327,0.7029656771430535,3062537730.0,-7.222028422612069,,
TSN,"Tyson Foods, Inc.",76.22,0.4146597039658675,0.3931244520755748,0.14962577897472834,0.07210837096213964,0.8830892772791686,22470875520.0,11.581356215989953,,
HSBC,HSBC Holdings plc,25.76,3.241489562821495,3.084821428571429,0.053071743035875925,0.0,,105236555612.16,9.887499003700542,,
OMI,"Owens & Minor, Inc.",31.42,,-3.692424242424243,0.33214365244780564,0.028521810334855038,0.6703543883714899,2371031624.32,9.848784410284667,,
MMP,"Magellan Midstream Partners, L.P.",46.2,0.36608492382944813,0.3071629404969779,0.5211652807587129,0.36274580876035195,0.42573410147983975,10236072000.0,11.46822386890347,,
HDB,HDFC Bank Limited,73.65,2.1336399684837244,0.17249791531183278,0.1564321600640976,0.0,,135944645356.8,29.88542204810056,,
TSE,Trinseo S.A.,52.57,0.054529900136978116,0.003680228992026191,0.5973446306313122,0.029983525535420098,2.125703564727955,2041177446.0,5.16645390070922,,
WAL,Western Alliance Bancorporation,103.07,0.10996936843584248,0.28774193548387095,0.207348534343255,0.0,,10742058470.0,14.195789256287012,,
SBS,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,7.14,0.5599336250751017,-0.00959513075409174,0.10991355399224517,0.25162110878126365,1.0738729485621503,4880261514.24,10.928782648581816,,
ARE,"Alexandria Real Estate Equities, Inc.",195.39,-0.4484360650992911,-0.28306087399020474,0.06460614675019784,0.2778732067730958,0.8282403006575659,29770208133.12,31.114280449251698,,
TRGP,Targa Resources Corp.,47.42,,-0.04220669263593746,0.13028664769091053,0.014043583535108959,0.7189432265317595,10842820479.36,20.284827844311376,,
LYV,"Live Nation Entertainment, Inc.",92.74,,0.1372282608695652,3.819118024957943,-0.8879800857306501,0.9555385401924738,20794996718.079998,-13.56167971266195,,
MFA,"MFA Financial, Inc.",4.72,-0.008814282156579312,-0.07587025316455692,0.11231643718967355,-0.0,0.6930474351902923,2081048000.0,7.305647910875227,,
ECL,Ecolab Inc.,223.77,-0.1341609603511843,0.0949199879227054,0.16610227088626603,0.133610965038761,1.306936771025169,64017689780.16,60.89848701113332,,
ELY,Callaway Golf Company,30.28,0.18247495021083648,0.3917748917748919,0.1725751050311709,0.04325620021894228,1.4314415547240795,5631171600.0,14.914104360728711,,
ARES,Ares Management Corporation,77.28,-0.6828208986376697,-0.4997311827956989,0.29499283807010246,0.17775046682456128,1.0152491722935066,12632112138.24,19.712587088166476,,
DDD,3D Systems Corporation,29.15,,0.19031476997578695,-0.127798164675798,-0.1268089153686024,1.3705571046491778,3650629400.0,-62.33189870980165,,
MKC,"McCormick & Company, Incorporated",84.55,0.2527033242874557,0.44492525570416996,0.1840590613550593,0.18188634781211505,0.34498604956507467,21069437926.399998,30.041492755549648,,
BSBR,Banco Santander (Brasil) S.A.,6.59,0.589388647686095,0.3178298075861731,0.14776047220583022,0.0,0.10427092501180937,49196458378.24,9.104019394724556,,
RMD,ResMed Inc.,279.48,-0.21851588761158414,0.09551940639269402,0.17039782805208875,0.28539285071907283,1.2258890987380533,40714923644.16,85.75734291524853,,
BKU,"BankUnited, Inc.",41.3,0.5167186959811569,0.602849376618477,0.1176630618925321,0.281768267947601,inf,3833503004.7999997,10.701020353775444,,
H,Hyatt Hotels Corporation,79.76,1.2772594526854264,1.343457787870692,-0.21902296991264963,-0.3059051306873185,2.595528455284553,3351379608.0,-12.005090302038406,,
EXPR,"Express, Inc.",5.26,-0.6486374723376649,-0.56313349420742,-63.060691601976,-0.37671697669761184,0.40801626240406325,352304280.0,-1.9580560000895284,,
AVB,"AvalonBay Communities, Inc.",226.41,-0.18934177793488327,-0.022910254224327242,0.10037296127175345,0.30873725318423245,0.44329537513870537,31610683158.72,29.245091980710043,,
CVEO,Civeo Corporation,23.74,,-0.03224932824497134,-0.011693682102391122,-0.005791640631341686,0.9680298034513767,339868962.0,-79.60538280883043,,
TDOC,"Teladoc Health, Inc.",134.9,,-0.06774241302738715,-0.06113226665402353,-0.3822664772633784,3.0155178581628084,21482555200.0,-27.579336608940693,,
TRU,TransUnion,116.27,0.5432450539917977,1.0971153846153845,0.17951791183912638,0.20876288659793815,1.6656626506024097,22265705000.0,47.168456973293765,,
SOGO,Sogou Inc.,8.95,0.6480012813495493,1.0126669832465267,-0.041473510556414954,-0.15157830303764394,2.8913997523869064,3451943399.9999995,-83.85168540684317,,
XYL,Xylem Inc.,135.62,0.1582165417012984,0.46133039092055483,0.1301775147928994,0.07526661197703036,1.5158486707566463,24433707144.96,63.441979220779224,,
SFUN,Fang Holdings Limited,6.01,,-3.8667055212656396,-0.011284597996657469,0.15767607979569934,1.1398502185159665,54121372.199999996,-8.027492460694155,,
DY,"Dycom Industries, Inc.",67.93,-0.316684622283954,-0.167777855066925,0.05888006718945241,0.03798147329068679,2.4477268166514303,2049488858.0000002,42.365609377997295,,
MGP,MGM Growth Properties LLC,40.8,-0.0029888215633030457,0.25290633556305886,0.04926006935203508,0.651008015422718,2.106918238993711,6391483200.0,33.22171959067412,,
SONY,Sony Group Corporation,117.61,29.530371717723636,3.269431198491111,0.20053316691297055,0.10754609216655407,0.8420980102934914,145842286145.28,13.831966228732721,,
MAA,"Mid-America Apartment Communities, Inc.",189.28,-0.37383768313934806,-0.12479752788335552,0.068636051876444,0.2547777571180655,0.05085866389441847,21752057600.0,52.20047460899788,,
AEL,American Equity Investment Life Holding Company,29.22,1.5568696194611835,1.2927728219646386,0.14510538489430008,0.01860879072347622,8.58334520808817,2703224016.0,3.064484076235823,,
WES,"Western Midstream Partners, LP",20.29,0.3454449313335477,0.2919289027506844,0.3115809970000842,0.317000481859574,0.9814024882015954,8381332167.679999,9.211435395024333,,
QUAD,"Quad/Graphics, Inc.",4.33,0.02020930472683502,0.188647342995169,-0.404142887338829,0.026658929546695794,0.7455690640105463,177820976.0,-4.647050209205021,,
RYN,Rayonier Inc.,36.9,-0.46781922254718966,-0.32423766987352076,0.04554611286978687,0.11133859587454635,1.7553190322049705,5214892204.8,66.40417796518375,,
VSTO,Vista Outdoor Inc.,41.61,,4.479327610872675,0.4738450279155018,0.12265077586292115,1.644282759420415,2387411199.0,7.367606965189284,,
BHVN,Biohaven Pharmaceutical Holding Company Ltd.,133.38,,0.17303571428571418,2.662111299088228,-10.143303943294514,2.0372994652406415,8723212056.0,-9.307656432582121,,
PPG,"PPG Industries, Inc.",148.58,0.18720045994212642,0.39532922963936457,0.26057573035630266,0.12917449761457278,1.0480231836058786,35266501871.36,23.19916217990808,,
ORI,Old Republic International Corporation,22.99,-0.1729825682160656,-0.08449074074074076,0.24858482239177765,0.09601161070641101,0.5989974937343359,7028916252.16,4.352668183808863,,
TPC,Tutor Perini Corporation,13.0,0.0951604068369547,0.04466324200913235,0.10444935023482668,0.04932425077033889,1.80203306625307,663938600.0,4.056057899373532,,
XHR,"Xenia Hotels & Resorts, Inc.",18.54,0.5170730758068001,0.5315767028926027,-0.08303212533317006,-0.5723897711046688,6.342265975380896,2117434860.0,-16.6855141231268,,
